id_cuenta,id_distrito_creacion,pago_cuota,fecha_creacion_cuente,client_id
A00007594,16,Monthly Issuance,2016-02-16,9403
A00003578,1,Monthly Issuance,2016-02-17,4316
A00002226,2,Monthly Issuance,2016-02-17,2696
A00002226,2,Monthly Issuance,2016-02-17,2697
A00000466,71,Monthly Issuance,2016-02-18,560
A00003335,35,Monthly Issuance,2016-02-18,4032
A00000620,26,Monthly Issuance,2016-02-18,744
A00002074,12,Monthly Issuance,2016-02-18,2515
A00001380,53,Monthly Issuance,2016-02-19,1670
A00002304,49,Monthly Issuance,2016-02-19,2788
A00003754,37,Weekly Issuance,2016-02-19,4529
A00003754,37,Weekly Issuance,2016-02-19,4530
A00001102,70,Monthly Issuance,2016-02-19,1323
A00000055,20,Monthly Issuance,2016-02-19,64
A00002403,25,Monthly Issuance,2016-02-20,2901
A00001732,51,Monthly Issuance,2016-02-20,2102
A00003721,22,Monthly Issuance,2016-02-21,4487
A00003721,22,Monthly Issuance,2016-02-21,4488
A00000184,77,Monthly Issuance,2016-02-21,224
A00000691,24,Monthly Issuance,2016-02-21,829
A00010233,27,Monthly Issuance,2016-02-21,12586
A00003358,44,Monthly Issuance,2016-02-21,4060
A00000004,12,Monthly Issuance,2016-02-21,6
A00003151,6,Monthly Issuance,2016-02-21,3811
A00002017,54,Monthly Issuance,2016-02-21,2450
A00002804,53,Monthly Issuance,2016-02-22,3388
A00001310,1,Monthly Issuance,2016-02-22,1584
A00003016,26,Monthly Issuance,2016-02-23,3643
A00000827,36,Monthly Issuance,2016-02-23,994
A00000827,36,Monthly Issuance,2016-02-23,995
A00000959,1,Monthly Issuance,2016-02-23,1156
A00001585,42,Monthly Issuance,2016-02-23,1920
A00000590,50,Monthly Issuance,2016-02-24,708
A00003924,70,Monthly Issuance,2016-02-24,4732
A00002772,11,Monthly Issuance,2016-02-24,3347
A00001962,77,Monthly Issuance,2016-02-24,2387
A00010478,70,Weekly Issuance,2016-02-24,12890
A00005692,66,Monthly Issuance,2016-02-25,6886
A00001265,49,Monthly Issuance,2016-02-25,1527
A00000167,29,Weekly Issuance,2016-02-26,202
A00002187,9,Weekly Issuance,2016-02-26,2647
A00002187,9,Weekly Issuance,2016-02-26,2648
A00003079,18,Monthly Issuance,2016-02-26,3723
A00003286,8,Monthly Issuance,2016-02-26,3977
A00000230,1,Monthly Issuance,2016-02-26,276
A00000230,1,Monthly Issuance,2016-02-26,277
A00003193,74,Monthly Issuance,2016-02-27,3860
A00005593,15,Monthly Issuance,2016-02-27,6753
A00004088,45,Monthly Issuance,2016-03-01,4925
A00003409,23,Monthly Issuance,2016-03-01,4121
A00001216,77,Monthly Issuance,2016-03-01,1468
A00002491,76,Monthly Issuance,2016-03-01,3007
A00002498,40,Monthly Issuance,2016-03-01,3016
A00003366,68,Monthly Issuance,2016-03-02,4069
A00003366,68,Monthly Issuance,2016-03-02,4070
A00000936,7,Monthly Issuance,2016-03-02,1128
A00000856,2,Monthly Issuance,2016-03-03,1031
A00000718,1,Monthly Issuance,2016-03-03,861
A00003698,1,Monthly Issuance,2016-03-03,4459
A00003698,1,Monthly Issuance,2016-03-03,4460
A00003462,51,Monthly Issuance,2016-03-04,4185
A00003881,21,Monthly Issuance,2016-03-04,4678
A00003709,74,Monthly Issuance,2016-03-05,4472
A00001349,75,Monthly Issuance,2016-03-05,1635
A00001349,75,Monthly Issuance,2016-03-05,1636
A00001886,32,Monthly Issuance,2016-03-05,2288
A00001886,32,Monthly Issuance,2016-03-05,2289
A00001897,61,Issuance After Transaction,2016-03-05,2303
A00001897,61,Issuance After Transaction,2016-03-05,2304
A00001564,48,Monthly Issuance,2016-03-05,1896
A00002062,70,Monthly Issuance,2016-03-06,2501
A00000141,38,Monthly Issuance,2016-03-06,169
A00000141,38,Monthly Issuance,2016-03-06,170
A00001763,73,Monthly Issuance,2016-03-06,2137
A00002611,1,Monthly Issuance,2016-03-06,3151
A00000825,19,Monthly Issuance,2016-03-06,992
A00003943,71,Monthly Issuance,2016-03-06,4755
A00009422,70,Monthly Issuance,2016-03-06,11596
A00001606,23,Monthly Issuance,2016-03-07,1947
A00003263,44,Monthly Issuance,2016-03-07,3948
A00003263,44,Monthly Issuance,2016-03-07,3949
A00002289,1,Monthly Issuance,2016-03-07,2770
A00003121,46,Monthly Issuance,2016-03-08,3775
A00003088,18,Monthly Issuance,2016-03-08,3735
A00003088,18,Monthly Issuance,2016-03-08,3736
A00003952,26,Monthly Issuance,2016-03-08,4767
A00003974,55,Monthly Issuance,2016-03-08,4793
A00003502,74,Monthly Issuance,2016-03-08,4230
A00003351,70,Monthly Issuance,2016-03-08,4053
A00002105,70,Monthly Issuance,2016-03-09,2549
A00003144,67,Monthly Issuance,2016-03-09,3802
A00000846,72,Monthly Issuance,2016-03-09,1020
A00000357,20,Monthly Issuance,2016-03-10,435
A00000103,44,Monthly Issuance,2016-03-10,124
A00003118,48,Monthly Issuance,2016-03-10,3771
A00003118,48,Monthly Issuance,2016-03-10,3772
A00004361,69,Monthly Issuance,2016-03-11,5253
A00004361,69,Monthly Issuance,2016-03-11,5254
A00001722,32,Monthly Issuance,2016-03-11,2088
A00004273,15,Monthly Issuance,2016-03-11,5149
A00001510,33,Monthly Issuance,2016-03-11,1830
A00000895,24,Monthly Issuance,2016-03-12,1078
A00000840,70,Monthly Issuance,2016-03-12,1012
A00000840,70,Monthly Issuance,2016-03-12,1013
A00002263,36,Monthly Issuance,2016-03-12,2740
A00000356,70,Monthly Issuance,2016-03-12,434
A00004863,5,Monthly Issuance,2016-03-12,5873
A00003455,34,Monthly Issuance,2016-03-13,4177
A00004092,74,Monthly Issuance,2016-03-13,4929
A00010807,34,Monthly Issuance,2016-03-13,13285
A00002598,1,Monthly Issuance,2016-03-14,3134
A00002633,25,Monthly Issuance,2016-03-14,3178
A00001800,51,Monthly Issuance,2016-03-14,2180
A00001698,68,Monthly Issuance,2016-03-14,2063
A00003994,15,Monthly Issuance,2016-03-14,4815
A00003994,15,Monthly Issuance,2016-03-14,4816
A00001365,42,Monthly Issuance,2016-03-15,1653
A00000666,27,Monthly Issuance,2016-03-15,798
A00000666,27,Monthly Issuance,2016-03-15,799
A00009242,57,Monthly Issuance,2016-03-15,11381
A00004346,25,Monthly Issuance,2016-03-15,5236
A00003296,67,Monthly Issuance,2016-03-15,3987
A00002864,54,Monthly Issuance,2016-03-16,3461
A00002864,54,Monthly Issuance,2016-03-16,3462
A00001980,49,Monthly Issuance,2016-03-16,2406
A00001445,60,Monthly Issuance,2016-03-16,1753
A00000821,60,Monthly Issuance,2016-03-16,987
A00005591,9,Monthly Issuance,2016-03-16,6749
A00005591,9,Monthly Issuance,2016-03-16,6750
A00000236,72,Monthly Issuance,2016-03-16,285
A00000236,72,Monthly Issuance,2016-03-16,286
A00000210,48,Monthly Issuance,2016-03-17,253
A00003795,36,Monthly Issuance,2016-03-18,4575
A00000865,17,Monthly Issuance,2016-03-18,1042
A00000865,17,Monthly Issuance,2016-03-18,1043
A00000739,66,Monthly Issuance,2016-03-18,887
A00003672,26,Monthly Issuance,2016-03-19,4426
A00002334,50,Monthly Issuance,2016-03-19,2822
A00001028,23,Monthly Issuance,2016-03-19,1234
A00001028,23,Monthly Issuance,2016-03-19,1235
A00000468,49,Monthly Issuance,2016-03-19,562
A00000853,1,Monthly Issuance,2016-03-20,1027
A00000853,1,Monthly Issuance,2016-03-20,1028
A00000525,70,Monthly Issuance,2016-03-20,631
A00003322,65,Weekly Issuance,2016-03-20,4015
A00002033,71,Monthly Issuance,2016-03-20,2468
A00003130,13,Monthly Issuance,2016-03-20,3786
A00002904,13,Monthly Issuance,2016-03-20,3510
A00001014,74,Monthly Issuance,2016-03-20,1218
A00000116,8,Monthly Issuance,2016-03-21,139
A00000116,8,Monthly Issuance,2016-03-21,140
A00010436,60,Monthly Issuance,2016-03-21,12840
A00004214,1,Monthly Issuance,2016-03-21,5081
A00000824,32,Monthly Issuance,2016-03-21,991
A00003743,1,Monthly Issuance,2016-03-22,4516
A00002192,59,Monthly Issuance,2016-03-22,2654
A00002406,5,Monthly Issuance,2016-03-22,2906
A00002406,5,Monthly Issuance,2016-03-22,2907
A00002889,8,Monthly Issuance,2016-03-23,3492
A00001369,32,Monthly Issuance,2016-03-23,1657
A00002767,54,Monthly Issuance,2016-03-23,3340
A00002767,54,Monthly Issuance,2016-03-23,3341
A00004008,27,Monthly Issuance,2016-03-23,4831
A00000874,56,Weekly Issuance,2016-03-23,1052
A00000874,56,Weekly Issuance,2016-03-23,1053
A00003815,1,Monthly Issuance,2016-03-24,4597
A00003605,3,Monthly Issuance,2016-03-24,4348
A00003138,37,Monthly Issuance,2016-03-24,3794
A00002578,54,Monthly Issuance,2016-03-25,3110
A00002578,54,Monthly Issuance,2016-03-25,3111
A00002708,1,Monthly Issuance,2016-03-25,3268
A00000631,68,Monthly Issuance,2016-03-25,758
A00001170,25,Monthly Issuance,2016-03-26,1409
A00002650,72,Monthly Issuance,2016-03-26,3196
A00007890,23,Monthly Issuance,2016-03-26,9755
A00003219,1,Monthly Issuance,2016-03-26,3893
A00003115,14,Monthly Issuance,2016-03-27,3767
A00003115,14,Monthly Issuance,2016-03-27,3768
A00000208,54,Monthly Issuance,2016-03-27,251
A00000286,71,Monthly Issuance,2016-03-27,347
A00000286,71,Monthly Issuance,2016-03-27,348
A00000898,71,Monthly Issuance,2016-03-27,1081
A00002936,3,Monthly Issuance,2016-03-27,3546
A00003422,21,Monthly Issuance,2016-03-28,4137
A00010049,17,Monthly Issuance,2016-03-28,12358
A00010049,17,Monthly Issuance,2016-03-28,12359
A00001250,62,Monthly Issuance,2016-03-28,1509
A00001384,74,Weekly Issuance,2016-03-28,1675
A00002624,31,Monthly Issuance,2016-03-28,3166
A00003349,47,Monthly Issuance,2016-03-28,4050
A00001351,40,Monthly Issuance,2016-03-29,1638
A00002631,1,Monthly Issuance,2016-03-29,3176
A00007520,9,Monthly Issuance,2016-03-29,9313
A00010065,76,Monthly Issuance,2016-03-30,12378
A00000708,26,Monthly Issuance,2016-03-30,849
A00003917,1,Monthly Issuance,2016-03-30,4723
A00000514,70,Monthly Issuance,2016-03-30,617
A00002659,14,Monthly Issuance,2016-03-30,3210
A00003265,52,Issuance After Transaction,2016-03-30,3952
A00001832,70,Monthly Issuance,2016-04-01,2223
A00007565,59,Monthly Issuance,2016-04-02,9370
A00003308,40,Monthly Issuance,2016-04-02,4000
A00001932,35,Monthly Issuance,2016-04-03,2347
A00001521,74,Monthly Issuance,2016-04-04,1844
A00001521,74,Monthly Issuance,2016-04-04,1845
A00002909,58,Monthly Issuance,2016-04-04,3516
A00003706,8,Monthly Issuance,2016-04-04,4469
A00001847,47,Monthly Issuance,2016-04-04,2240
A00001847,47,Monthly Issuance,2016-04-04,2241
A00002335,70,Monthly Issuance,2016-04-04,2823
A00003041,70,Monthly Issuance,2016-04-04,3675
A00003116,54,Monthly Issuance,2016-04-05,3769
A00000251,74,Monthly Issuance,2016-04-06,303
A00003632,56,Weekly Issuance,2016-04-06,4381
A00002929,51,Monthly Issuance,2016-04-06,3537
A00010345,36,Monthly Issuance,2016-04-07,12729
A00010345,36,Monthly Issuance,2016-04-07,12730
A00001450,63,Monthly Issuance,2016-04-07,1759
A00001461,73,Monthly Issuance,2016-04-07,1772
A00001920,40,Monthly Issuance,2016-04-08,2330
A00000734,5,Monthly Issuance,2016-04-08,881
A00008085,73,Monthly Issuance,2016-04-08,9987
A00001948,64,Monthly Issuance,2016-04-08,2368
A00001948,64,Monthly Issuance,2016-04-08,2369
A00003534,59,Monthly Issuance,2016-04-08,4265
A00000278,73,Monthly Issuance,2016-04-08,335
A00002012,4,Monthly Issuance,2016-04-08,2444
A00001020,56,Monthly Issuance,2016-04-09,1224
A00002986,63,Monthly Issuance,2016-04-09,3606
A00000615,72,Monthly Issuance,2016-04-09,739
A00007894,27,Monthly Issuance,2016-04-09,9760
A00003294,75,Monthly Issuance,2016-04-09,3985
A00002450,48,Monthly Issuance,2016-04-10,2958
A00001503,71,Monthly Issuance,2016-04-10,1822
A00003247,61,Monthly Issuance,2016-04-11,3927
A00003568,40,Monthly Issuance,2016-04-11,4305
A00003568,40,Monthly Issuance,2016-04-11,4306
A00000152,1,Monthly Issuance,2016-04-12,183
A00000152,1,Monthly Issuance,2016-04-12,184
A00005072,6,Monthly Issuance,2016-04-12,6122
A00001456,9,Monthly Issuance,2016-04-12,1765
A00001622,19,Monthly Issuance,2016-04-12,1966
A00010215,38,Monthly Issuance,2016-04-12,12561
A00002247,24,Monthly Issuance,2016-04-13,2721
A00002205,51,Monthly Issuance,2016-04-13,2669
A00001543,1,Monthly Issuance,2016-04-14,1871
A00001655,41,Monthly Issuance,2016-04-15,2006
A00001655,41,Monthly Issuance,2016-04-15,2007
A00003976,74,Monthly Issuance,2016-04-15,4795
A00001383,11,Monthly Issuance,2016-04-15,1674
A00000439,69,Monthly Issuance,2016-04-15,529
A00001550,1,Monthly Issuance,2016-04-15,1880
A00000101,35,Monthly Issuance,2016-04-16,122
A00001473,39,Monthly Issuance,2016-04-16,1785
A00001121,32,Monthly Issuance,2016-04-17,1345
A00002254,1,Monthly Issuance,2016-04-17,2729
A00003806,36,Monthly Issuance,2016-04-18,4587
A00000283,44,Monthly Issuance,2016-04-18,343
A00002432,8,Monthly Issuance,2016-04-18,2938
A00003802,44,Monthly Issuance,2016-04-18,4582
A00003821,18,Monthly Issuance,2016-04-18,4605
A00003907,37,Monthly Issuance,2016-04-18,4712
A00003854,8,Monthly Issuance,2016-04-18,4647
A00003606,1,Monthly Issuance,2016-04-18,4349
A00003606,1,Monthly Issuance,2016-04-18,4350
A00001939,6,Weekly Issuance,2016-04-19,2355
A00005726,17,Issuance After Transaction,2016-04-19,6924
A00003998,2,Monthly Issuance,2016-04-20,4820
A00003021,10,Monthly Issuance,2016-04-20,3649
A00001607,71,Monthly Issuance,2016-04-20,1948
A00001607,71,Monthly Issuance,2016-04-20,1949
A00001733,18,Monthly Issuance,2016-04-20,2103
A00002474,33,Monthly Issuance,2016-04-20,2988
A00003816,25,Monthly Issuance,2016-04-21,4598
A00003816,25,Monthly Issuance,2016-04-21,4599
A00000766,3,Monthly Issuance,2016-04-21,916
A00000695,5,Monthly Issuance,2016-04-21,833
A00002287,1,Monthly Issuance,2016-04-21,2768
A00001358,39,Monthly Issuance,2016-04-21,1645
A00003019,33,Monthly Issuance,2016-04-21,3646
A00003019,33,Monthly Issuance,2016-04-21,3647
A00001641,50,Monthly Issuance,2016-04-22,1989
A00001641,50,Monthly Issuance,2016-04-22,1990
A00001624,53,Monthly Issuance,2016-04-22,1969
A00000798,1,Monthly Issuance,2016-04-22,956
A00007240,17,Monthly Issuance,2016-04-23,8737
A00007240,17,Monthly Issuance,2016-04-23,8738
A00004458,60,Monthly Issuance,2016-04-23,5379
A00003596,59,Monthly Issuance,2016-04-23,4339
A00001709,24,Monthly Issuance,2016-04-23,2074
A00003859,53,Monthly Issuance,2016-04-23,4652
A00000481,72,Monthly Issuance,2016-04-23,579
A00001070,62,Monthly Issuance,2016-04-23,1285
A00003280,1,Monthly Issuance,2016-04-24,3971
A00000689,1,Monthly Issuance,2016-04-24,826
A00004488,33,Monthly Issuance,2016-04-24,5413
A00002246,1,Monthly Issuance,2016-04-25,2720
A00003301,14,Monthly Issuance,2016-04-25,3993
A00007997,10,Monthly Issuance,2016-04-25,9880
A00001542,1,Monthly Issuance,2016-04-25,1869
A00001542,1,Monthly Issuance,2016-04-25,1870
A00005395,47,Monthly Issuance,2016-04-26,6511
A00000780,3,Monthly Issuance,2016-04-26,932
A00005505,1,Monthly Issuance,2016-04-26,6644
A00003178,4,Monthly Issuance,2016-04-27,3843
A00000500,56,Monthly Issuance,2016-04-27,601
A00000500,56,Monthly Issuance,2016-04-27,602
A00003451,52,Monthly Issuance,2016-04-27,4173
A00001304,40,Monthly Issuance,2016-04-27,1578
A00003664,1,Monthly Issuance,2016-04-28,4417
A00003038,10,Monthly Issuance,2016-04-28,3671
A00003038,10,Monthly Issuance,2016-04-28,3672
A00000951,3,Monthly Issuance,2016-04-28,1147
A00001529,1,Monthly Issuance,2016-04-28,1853
A00003027,62,Monthly Issuance,2016-04-29,3656
A00003027,62,Monthly Issuance,2016-04-29,3657
A00004342,74,Monthly Issuance,2016-04-29,5232
A00001582,28,Monthly Issuance,2016-05-01,1916
A00002730,23,Monthly Issuance,2016-05-02,3296
A00008896,28,Issuance After Transaction,2016-05-02,10960
A00001716,46,Monthly Issuance,2016-05-02,2081
A00000986,74,Monthly Issuance,2016-05-02,1189
A00001192,29,Monthly Issuance,2016-05-02,1438
A00002116,70,Monthly Issuance,2016-05-02,2560
A00004127,50,Monthly Issuance,2016-05-03,4968
A00003791,1,Weekly Issuance,2016-05-03,4571
A00003531,59,Monthly Issuance,2016-05-03,4262
A00002994,77,Monthly Issuance,2016-05-03,3616
A00001328,8,Monthly Issuance,2016-05-04,1607
A00000097,74,Monthly Issuance,2016-05-05,116
A00000097,74,Monthly Issuance,2016-05-05,117
A00003648,61,Monthly Issuance,2016-05-06,4399
A00002591,1,Monthly Issuance,2016-05-06,3127
A00001614,63,Monthly Issuance,2016-05-07,1957
A00001614,63,Monthly Issuance,2016-05-07,1958
A00000706,49,Monthly Issuance,2016-05-07,847
A00002232,1,Monthly Issuance,2016-05-07,2704
A00002946,54,Monthly Issuance,2016-05-07,3558
A00002346,27,Monthly Issuance,2016-05-08,2835
A00003736,54,Monthly Issuance,2016-05-08,4508
A00003736,54,Monthly Issuance,2016-05-08,4509
A00003887,62,Monthly Issuance,2016-05-08,4685
A00001672,5,Monthly Issuance,2016-05-08,2030
A00001752,68,Monthly Issuance,2016-05-08,2124
A00001996,6,Weekly Issuance,2016-05-08,2425
A00001244,68,Monthly Issuance,2016-05-08,1501
A00001213,36,Monthly Issuance,2016-05-08,1464
A00001213,36,Monthly Issuance,2016-05-08,1465
A00003928,24,Monthly Issuance,2016-05-08,4737
A00001045,3,Monthly Issuance,2016-05-09,1254
A00000302,7,Monthly Issuance,2016-05-09,369
A00000444,26,Monthly Issuance,2016-05-09,535
A00002035,53,Monthly Issuance,2016-05-10,2470
A00002035,53,Monthly Issuance,2016-05-10,2471
A00003942,27,Weekly Issuance,2016-05-10,4754
A00009494,21,Monthly Issuance,2016-05-10,11686
A00009494,21,Monthly Issuance,2016-05-10,11687
A00000913,59,Monthly Issuance,2016-05-10,1100
A00003248,77,Monthly Issuance,2016-05-11,3928
A00000051,67,Monthly Issuance,2016-05-11,60
A00000132,40,Issuance After Transaction,2016-05-11,158
A00000132,40,Issuance After Transaction,2016-05-11,159
A00003512,46,Monthly Issuance,2016-05-11,4240
A00006792,1,Monthly Issuance,2016-05-11,8200
A00000491,44,Monthly Issuance,2016-05-12,590
A00009513,59,Monthly Issuance,2016-05-12,11713
A00009513,59,Monthly Issuance,2016-05-12,11714
A00000684,49,Monthly Issuance,2016-05-12,821
A00003285,43,Monthly Issuance,2016-05-12,3976
A00003434,32,Monthly Issuance,2016-05-13,4153
A00003434,32,Monthly Issuance,2016-05-13,4154
A00002619,20,Monthly Issuance,2016-05-13,3160
A00006158,67,Monthly Issuance,2016-05-13,7435
A00001013,59,Monthly Issuance,2016-05-13,1217
A00003523,65,Monthly Issuance,2016-05-14,4254
A00000136,74,Monthly Issuance,2016-05-14,163
A00000632,29,Monthly Issuance,2016-05-14,759
A00003769,3,Monthly Issuance,2016-05-14,4545
A00002757,54,Monthly Issuance,2016-05-14,3329
A00002757,54,Monthly Issuance,2016-05-14,3330
A00000360,32,Monthly Issuance,2016-05-14,438
A00009199,72,Monthly Issuance,2016-05-15,11327
A00002752,74,Monthly Issuance,2016-05-15,3323
A00010694,73,Weekly Issuance,2016-05-15,13151
A00000076,52,Monthly Issuance,2016-05-16,90
A00001924,66,Monthly Issuance,2016-05-16,2335
A00008772,1,Monthly Issuance,2016-05-16,10813
A00002505,60,Monthly Issuance,2016-05-16,3024
A00002505,60,Monthly Issuance,2016-05-16,3025
A00007542,54,Monthly Issuance,2016-05-16,9340
A00001074,59,Monthly Issuance,2016-05-16,1289
A00003495,54,Monthly Issuance,2016-05-17,4223
A00001904,70,Monthly Issuance,2016-05-18,2313
A00001040,19,Monthly Issuance,2016-05-18,1248
A00000776,66,Monthly Issuance,2016-05-18,928
A00003162,63,Weekly Issuance,2016-05-18,3823
A00000379,32,Monthly Issuance,2016-05-18,459
A00003731,70,Monthly Issuance,2016-05-20,4501
A00001323,43,Monthly Issuance,2016-05-20,1599
A00001323,43,Monthly Issuance,2016-05-20,1600
A00000580,75,Monthly Issuance,2016-05-20,698
A00002805,39,Monthly Issuance,2016-05-20,3389
A00001399,45,Monthly Issuance,2016-05-20,1693
A00001399,45,Monthly Issuance,2016-05-20,1694
A00001210,28,Monthly Issuance,2016-05-21,1461
A00008972,70,Monthly Issuance,2016-05-21,11050
A00000891,34,Monthly Issuance,2016-05-23,1073
A00000891,34,Monthly Issuance,2016-05-23,1074
A00002888,19,Monthly Issuance,2016-05-23,3490
A00002888,19,Monthly Issuance,2016-05-23,3491
A00000832,42,Monthly Issuance,2016-05-24,1002
A00001905,34,Monthly Issuance,2016-05-25,2314
A00001905,34,Monthly Issuance,2016-05-25,2315
A00007713,50,Weekly Issuance,2016-05-25,9546
A00004099,54,Monthly Issuance,2016-05-26,4937
A00003055,15,Monthly Issuance,2016-05-26,3693
A00003055,15,Monthly Issuance,2016-05-26,3694
A00001715,60,Monthly Issuance,2016-05-26,2080
A00001646,1,Weekly Issuance,2016-05-27,1996
A00000612,1,Monthly Issuance,2016-05-27,735
A00000612,1,Monthly Issuance,2016-05-27,736
A00000450,59,Monthly Issuance,2016-05-28,542
A00010445,72,Monthly Issuance,2016-05-29,12850
A00010445,72,Monthly Issuance,2016-05-29,12851
A00000268,3,Monthly Issuance,2016-05-29,324
A00003240,35,Weekly Issuance,2016-05-29,3919
A00000877,1,Monthly Issuance,2016-05-29,1056
A00000621,52,Monthly Issuance,2016-06-01,745
A00000621,52,Monthly Issuance,2016-06-01,746
A00001124,26,Monthly Issuance,2016-06-02,1349
A00000687,27,Monthly Issuance,2016-06-02,824
A00003590,57,Monthly Issuance,2016-06-02,4332
A00003459,76,Monthly Issuance,2016-06-02,4181
A00002389,40,Monthly Issuance,2016-06-02,2884
A00002837,46,Monthly Issuance,2016-06-02,3429
A00002190,41,Weekly Issuance,2016-06-04,2652
A00003746,70,Monthly Issuance,2016-06-04,4519
A00002982,19,Monthly Issuance,2016-06-04,3601
A00002982,19,Monthly Issuance,2016-06-04,3602
A00009263,68,Monthly Issuance,2016-06-04,11405
A00009263,68,Monthly Issuance,2016-06-04,11406
A00001405,53,Monthly Issuance,2016-06-04,1702
A00001954,72,Monthly Issuance,2016-06-05,2375
A00001954,72,Monthly Issuance,2016-06-05,2376
A00001973,71,Monthly Issuance,2016-06-05,2398
A00003448,58,Weekly Issuance,2016-06-06,4169
A00003448,58,Weekly Issuance,2016-06-06,4170
A00001913,48,Monthly Issuance,2016-06-06,2323
A00000958,72,Monthly Issuance,2016-06-06,1154
A00000958,72,Monthly Issuance,2016-06-06,1155
A00003199,66,Monthly Issuance,2016-06-06,3868
A00000375,68,Monthly Issuance,2016-06-07,455
A00001270,55,Issuance After Transaction,2016-06-07,1533
A00009548,62,Monthly Issuance,2016-06-07,11754
A00003522,16,Monthly Issuance,2016-06-07,4253
A00000669,35,Monthly Issuance,2016-06-07,803
A00000669,35,Monthly Issuance,2016-06-07,804
A00000732,38,Monthly Issuance,2016-06-07,879
A00004585,27,Monthly Issuance,2016-06-08,5526
A00004585,27,Monthly Issuance,2016-06-08,5527
A00000171,46,Monthly Issuance,2016-06-08,207
A00003676,58,Monthly Issuance,2016-06-08,4431
A00001082,2,Monthly Issuance,2016-06-08,1299
A00006699,35,Monthly Issuance,2016-06-08,8089
A00001219,1,Monthly Issuance,2016-06-08,1472
A00004803,26,Monthly Issuance,2016-06-08,5801
A00001528,50,Monthly Issuance,2016-06-08,1852
A00009510,1,Monthly Issuance,2016-06-09,11709
A00009510,1,Monthly Issuance,2016-06-09,11710
A00007926,69,Weekly Issuance,2016-06-09,9798
A00003591,1,Issuance After Transaction,2016-06-09,4333
A00003591,1,Issuance After Transaction,2016-06-09,4334
A00001058,47,Monthly Issuance,2016-06-11,1271
A00001431,41,Monthly Issuance,2016-06-11,1736
A00000181,21,Monthly Issuance,2016-06-11,221
A00000603,62,Monthly Issuance,2016-06-11,722
A00000409,1,Monthly Issuance,2016-06-11,494
A00003584,55,Monthly Issuance,2016-06-12,4325
A00000093,2,Monthly Issuance,2016-06-12,110
A00002104,48,Monthly Issuance,2016-06-12,2548
A00002710,12,Monthly Issuance,2016-06-12,3270
A00003957,33,Weekly Issuance,2016-06-13,4773
A00001869,1,Monthly Issuance,2016-06-14,2267
A00002397,70,Monthly Issuance,2016-06-14,2894
A00002603,9,Monthly Issuance,2016-06-14,3141
A00003723,2,Monthly Issuance,2016-06-14,4491
A00003668,1,Monthly Issuance,2016-06-15,4421
A00002400,40,Monthly Issuance,2016-06-15,2897
A00002400,40,Monthly Issuance,2016-06-15,2898
A00003015,19,Monthly Issuance,2016-06-15,3642
A00000558,10,Monthly Issuance,2016-06-15,671
A00003114,1,Monthly Issuance,2016-06-15,3766
A00004626,9,Monthly Issuance,2016-06-15,5574
A00001444,70,Monthly Issuance,2016-06-16,1752
A00004447,62,Monthly Issuance,2016-06-16,5364
A00004447,62,Monthly Issuance,2016-06-16,5365
A00003515,68,Monthly Issuance,2016-06-16,4244
A00003515,68,Monthly Issuance,2016-06-16,4245
A00008158,48,Weekly Issuance,2016-06-16,10075
A00000848,31,Monthly Issuance,2016-06-16,1022
A00001086,37,Monthly Issuance,2016-06-17,1304
A00002602,46,Monthly Issuance,2016-06-17,3139
A00002602,46,Monthly Issuance,2016-06-17,3140
A00004768,39,Monthly Issuance,2016-06-17,5753
A00000507,52,Monthly Issuance,2016-06-17,609
A00003647,77,Monthly Issuance,2016-06-17,4398
A00003180,1,Monthly Issuance,2016-06-18,3845
A00001271,17,Monthly Issuance,2016-06-18,1534
A00002870,1,Monthly Issuance,2016-06-18,3469
A00003645,36,Monthly Issuance,2016-06-18,4395
A00003239,5,Monthly Issuance,2016-06-19,3918
A00003485,53,Monthly Issuance,2016-06-19,4212
A00000567,15,Monthly Issuance,2016-06-19,681
A00000373,67,Monthly Issuance,2016-06-20,453
A00002977,28,Monthly Issuance,2016-06-20,3595
A00000488,25,Monthly Issuance,2016-06-20,587
A00003120,1,Monthly Issuance,2016-06-20,3774
A00003801,1,Monthly Issuance,2016-06-20,4581
A00000072,1,Weekly Issuance,2016-06-20,85
A00000072,1,Weekly Issuance,2016-06-20,86
A00010361,21,Monthly Issuance,2016-06-21,12750
A00000587,19,Monthly Issuance,2016-06-21,705
A00001097,67,Monthly Issuance,2016-06-22,1316
A00001097,67,Monthly Issuance,2016-06-22,1317
A00003206,38,Monthly Issuance,2016-06-22,3877
A00003696,1,Monthly Issuance,2016-06-22,4457
A00002387,70,Monthly Issuance,2016-06-22,2882
A00003585,1,Monthly Issuance,2016-06-23,4326
A00003585,1,Monthly Issuance,2016-06-23,4327
A00002706,47,Monthly Issuance,2016-06-23,3265
A00002706,47,Monthly Issuance,2016-06-23,3266
A00002773,38,Monthly Issuance,2016-06-23,3348
A00001781,10,Monthly Issuance,2016-06-23,2158
A00000962,64,Monthly Issuance,2016-06-24,1159
A00000962,64,Monthly Issuance,2016-06-24,1160
A00002395,3,Monthly Issuance,2016-06-24,2892
A00003227,1,Monthly Issuance,2016-06-24,3903
A00002295,57,Monthly Issuance,2016-06-25,2778
A00009631,11,Monthly Issuance,2016-06-25,11855
A00000140,24,Monthly Issuance,2016-06-25,168
